5b64dc76a4af260e918828df,"西北工业大学明德学院,西北工业大学",http://www.xatrm.com/techexpert/detail/01212A452FC659B0E050007F01007315.jspx,"史晓亮,西安科技大学",,1, 武汉理工大学,https://baike.baidu.com/item/%E5%8F%B2%E6%99%93%E4%BA%AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b650ed3a4af2609c49f1af4,"陕西师范大学党委,陕西师范大学",https://zh.wikipedia.org/zh-hans/%E7%A8%8B%E5%85%89%E6%97%AD,"程光旭,西安交通大学",,, 西安交通大学,http://clet.xjtu.edu.cn/info/1056/2105.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b643f01a4af2607336f8308,上海市第一人民医院外科,https://www.youlai.cn/super/docintro/43610/,"李继坤,上海交通大学",,,犐虾＝煌ù笱?http://js.guahao.com/expert/e4c0ec85-d95b-4061-855d-ece56d6ba876000?hospDeptId=dc84f1f0-366f-43aa-8405-7a880869c1cc000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b646d77a4af260a39f3a1bd,教育部,http://www.baidu.com/link?url=5Z3EsM3yYzDo3FgeSVE8xoGUNHJMrVNnrsXPtSLtzLvzPJEpn_IHfxldjnyspFLB,"王廷华,四川大学",,,犓拇ù笱?http://sklb.scu.edu.cn/detail.html?type=postgraduateDetail&id=37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6542a7a4af2609c49f2ae5,"浙江师范大学,浙江师范大学化学与生命科学学院",http://www.baidu.com/link?url=eRS1WTUZM3n6UPgvxFjdWLVe14Colg4B4jhlqo25xczDiFWSHGFJmJRclQqRmjm2cuokl3V8GxiOqb4PBLS7Ca,"李春霞,中国科学院长春应用化学研究所",,,犝憬Ψ洞笱?http://sky.zjnu.edu.cn/2016/1010/c4853a85585/page.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6446bda4af2607336f856b,"|  学校校历  京ICP备",http://www.ucas.ac.cn/site/157?u=59930,"代小蓉,中国科学院城市环境研究所",,,犞泄蒲г撼鞘谢肪逞芯克?http://www.iue.cas.cn/nb/dw/fyjy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b645f19a4af260a39f39d8b,|English|中国科学院,http://www.baidu.com/link?url=PX3QqFyIUstxYpP-UArKGB-i9y06xEUilOPqzh_sYoYZjRoGBsovuLc0a9PCYscGUDEwJRpL554rl_Dub1R9Ca6uzowhHIktdupVSUoKbaa,"李晴岚,中国科学院深圳先进技术研究院",,,犞泄蒲г荷钲谙冉际跹芯吭?http://people.ucas.edu.cn/~0036141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b651f3ca4af2609c49f1fe2,化学化工学院,http://chem.ujn.edu.cn/detail.asp?id=3400,"张昭良,济南大学",,,",济南大学",https://baike.baidu.com/item/%E5%BC%A0%E6%98%AD%E8%89%AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\,Z,_?0Dl,s_J?O,3vb,_>_,;b4_fY,烤-,fI'fFfb_,#NAME?,0(U_,_E_l,Gs_/-,_>_b_v@,0@,A0(',3bZ,Y茶,_a__;b,_丕_,_?.,-_/_,-0('f,-?'f,_,#NAME?,W30蠊:_,_'f,"-0('ffI	Z","b	U_",吭,_昊:4)_ê,_\_,fI'f,-q峥,0(~2回寰b,,"]	f>",W3,__/v@__\,fI0(fb;;/,_溷_荬v@,_濂柒
5b644c00a4af2607336f86ff,中山一院,http://www.haodf.com/zhuanjiaguandian/liaoweiming_3304735402.htm,"廖威明,中山大学",,,中山大学,http://www.gzsums.net/fuyi_225.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b644d0ca4af2607336f874f,"美国地理学家协会中国研究专业组,美国地理学家协会经济地理专业组",http://stm.sysu.edu.cn/teacher/4042,"刘逸,中山大学",,,中山大学,http://stm.sysu.edu.cn/teacher/4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64dcb6a4af260e918828f2,"中国仪器仪表学会分析仪器分会青年工作委员会,广州市化学化工学会第十届理事会,中国产学研合作促进会中国生物检测监测产业技术创新战略联盟,广东省分析测试协会色谱专业委员会",http://ce.sysu.edu.cn/html/TeachersTeam/7968.html,"肖小华,中山大学",,,中山大学,http://ce.sysu.edu.cn/html/TeachersTeam/7968.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b67844ca4af2623f362721b,中华男性学杂志,https://baike.baidu.com/item/%E9%AB%98%E6%96%B0/1171267,"高新,中山大学",,1,中山大学,https://baike.baidu.com/item/%E9%AB%98%E6%96%B0/1171267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64bc12a4af260e91881f14,肿瘤防治中心,https://baike.baidu.com/item/%E5%88%98%E7%BB%A7%E7%BA%A2/3673871,"刘继红,中山大学",,,中山大学附属第五医院,https://baike.baidu.com/item/%E5%88%98%E7%BB%A7%E7%BA%A2/3673839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6595c6a4af2609c49f448d,"中华医学会病理学分会第十届委员会青年委员会,中华医学会病理学分会",https://mysk.familydoctor.com.cn/abaout/8912/,"韩安家,中山大学",,,中山大学附属第一医院,http://www.gzsums.net/zhuanjia_511.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64517ca4af260a39f3996e,中国抗癌协会肿瘤微创专业委员会肿瘤微创与生物治疗分会,http://www.baidu.com/link?url=M9o6DvhkOxJHPHlzkpgBkdU9AIOynFvrI0JF7HLIRVEHrwaOvnCRynDoT7zxOFdJ44tDAz5DQ63lRmYekVJhuCpSpCCd0BA4vhWYI4VVSOSS0_FqQCESfRW6-bdlF87k,"张振峰,中山大学",,,中山大学附属肿瘤医院,http://www.shulanfund.org/member.php?info/35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b677a3fa4af2623f3626f3e,"中山大学信息科学与技术学院,中山大学软件学院,信息科学与技术学院,软件学院",http://www.baidu.com/link?url=cMqOdt3-GzHpmkfSwUcWBvAySMqrPjDNclF-JgZD2932psGVyzGOcji8sSXGgU1i,"常会友,哈尔滨理工大学",,,中山大学软件学院 ,http://www.scholat.com/huiyouchang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65502aa4af2609c49f2f12,全国心血管药理学会专业委员会,http://www.baidu.com/link?url=9JUWolm2-nQgKtkLXEULe3EAqhTRkCdLd61LayGhJBP3GjMaSn8Ucdu9912mGSlflcQEzw4ybnUrnXHo7CEriq,"刘培庆,中山大学",,,中山大学药学院,http://sps.sysu.edu.cn/teacher/100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654194a4af2609c49f2a8d,组织工程教育部重点实验室,https://baike.baidu.com/item/%E9%A1%B9%E9%B9%8F/2343181,"项鹏,中山大学",,,中山医学院,http://zssom.sysu.edu.cn/node/520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b66b1c3a4af2623f36235ae,"中财首页|学院",http://mpacc.cufe.edu.cn/info/1086/1160.htm,"黄益建,中央财经大学",,1,中央财经大学MBA教育中心,http://mba.cufe.edu.cn/info/1025/6043.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b646f1ca4af260a39f3a235,国家语言资源监测与研究中心少数民族语言分中心,http://www.baidu.com/link?url=yS_F3Navfclozg8PFYIy9Mn0PVDOpojhkPwhw6MIhq-rRbesgZ49iSGgqXkS-iWPUW0ZlXAS5Z7-e7FT94jUL1ReW8Jc-x269vi00O8hX2eyMJOVgyzrqkjmkVviwzI5,"赵小兵,中央民族大学",,,中央民族大学,https://baike.baidu.com/item/%E8%B5%B5%E5%B0%8F%E5%85%B5/1691818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6509e3a4af2609c49f1975,教育部高等学校教学指导委员会植物生产类专业教学指导委员会农艺类教学指导分委员会,https://baike.baidu.com/item/%E9%BE%99%E6%98%A5%E6%9E%97,"龙春林,中央民族大学",,,中央民族大学,http://cles.muc.edu.cn/Newshow.asp?NewsId=767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65875ea4af2609c49f401d,"华中科技大学,中国中冶管廊技术研究院技术委员会,上海市政总院研究院,北京尚水信息技术股份有限公司,博士生导师,中国,中国葛洲坝集团,环境保护部,中国葛洲坝集团股份有限公司,华南理工大学,电子科学与工程学院,华南理工大学环境与能源学院,浙江大学环境与资学院",http://www.baidu.com/link?url=uu1WCb7nCNxq1b-iWm2xbKNmFCmur96d_MilQU9A2Z5ZfXdC-HMXRfviCKnf-bw8dzEeu615-ew9yHNbJIDSya,"翟俊,重庆大学",,1,重庆大学,http://chenghuan.cqu.edu.cn/info/1113/1651.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b651bfca4af2609c49f1ee4,浙江省发展和改革委员会办公室,http://www.baidu.com/link?url=EHp8SirGlOVyUwvN2R3vEUNOBg44ygaeR-olH_V6Y3WNCvUXsZlrxfS17yyOMpfbD32Z89PK2HDl17TzAAtTQmKVU7iMyvXIbdSwU5Oj0WKDxFEq1Xvg8ZyLJ4r2k7Du,"张金强,重庆大学",,1,重庆大学,http://sps.cqu.edu.cn/info/1116/1415.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64c639a4af260e91882217,中国国际广播电台,http://www.baike.com/wiki/%E7%8E%8B%E5%86%B2%5B%E4%B9%A6%E7%94%BB%E5%AE%B6%5D,"王冲,重庆大学",,1,重庆大学,http://www.icourses.cn/web/sword/portal/teacherDetails?userId=ff8080813a87fae5013a9077d6540060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b659699a4af2609c49f44d1,中国电机工程学会直流输电与电力电子专委会,http://www.cee.cqu.edu.cn/info/1496/2089.htm,"司马文霞,重庆大学",,,重庆大学,http://www.cee.cqu.edu.cn/info/1496/2089.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65613da4af2609c49f3459,国际光学工程学会,http://coe.cqu.edu.cn/info/1023/1497.htm,"韦玮,重庆大学",,,重庆大学,http://coe.cqu.edu.cn/info/1023/1497.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6494e0a4af260e91881384,中国力学学会,https://baike.baidu.com/item/%E9%BE%99%E5%A4%A9%E6%B8%9D/6883513,"龙天渝,重庆大学",,,重庆大学,https://baike.baidu.com/item/%E9%BE%99%E5%A4%A9%E6%B8%9D/6883513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654af7a4af2609c49f2d74,"|学院",http://ceba.cqu.edu.cn/info/2052/1245.htm,"于辉,重庆大学",,1,重庆大学,http://ceba.cqu.edu.cn/info/2052/1245.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6445cfa4af2607336f8520,微纳器件与系统国防重点学科实验室,http://coe.cqu.edu.cn/info/1022/1398.htm,"余华,重庆大学",,,重庆大学,http://coe.cqu.edu.cn/info/1022/1398.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6700a0a4af2623f3624d6f,英才|网站联盟,http://www.baidu.com/link?url=YRe074gmVlMbu63tKruKULIVPIMIxqcW6H7uTj-FFDbQRgPKnyjLOkT2loj7TdzUz8fV1SaA8wtxfUQ08mtM9_,"刘国涛,重庆大学",,1,重庆大学城市建设与环境工程学院,http://chenghuan.cqu.edu.cn/info/1145/1772.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652807a4af2609c49f22a3,国家级重点学科实验室,http://coe.cqu.edu.cn/info/1022/1364.htm,"徐溢,重庆大学",,,重庆大学光电工程学院,http://coe.cqu.edu.cn/info/1022/1364.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6711f4a4af2623f3625243,教育部“生物流变技术与科学”重点实验室,http://bio.cqu.edu.cn/info/1018/1199.htm,"王伯初,重庆大学",,,重庆大学生物工程学院,http://bio.cqu.edu.cn/info/1018/1199.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64b423a4af260e91881cb9,中国建筑学会抗震防灾分会,http://civil.cqu.edu.cn/info/1131/3056.htm,"李英民,重庆大学",,,重庆大学土木工程学院,https://baike.baidu.com/item/%E6%9D%8E%E8%8B%B1%E6%B0%91/13034455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b646e9da4af260a39f3a20f,重庆建筑大学化学,http://www.baike.com/wiki/%E8%94%A1%E7%B4%A0%E5%BE%B7,"蔡素德,重庆大学",,,重庆建筑大学,http://www.baike.com/wiki/%E8%94%A1%E7%B4%A0%E5%BE%B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b674df1a4af2623f3626302,"重庆市畜牧科学研究院,重庆市畜牧科学研究院兽医研究所",https://baike.baidu.com/item/%E4%BB%98%E5%88%A9%E8%8A%9D,"付利芝,重庆市畜牧科学院",,,重庆市畜牧科学研究院兽医研究所,https://baike.baidu.com/item/%E4%BB%98%E5%88%A9%E8%8A%9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652f46a4af2609c49f24e5,中华中医药学会制剂分会,http://www.cqszyy.com/index.php?s=/expert/info/id/375.html,"杨敏,重庆市中医研究院",,,重庆市中医研究院,http://www.cqszyy.com/index.php?s=/expert/info/id/375.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b674c25a4af2623f3626289,"重庆跃进机械厂,重庆博达学校后勤服务有限公司,重庆大学城市科技学院,青岛恒星职业技术学院,上海医麦医疗信息咨询公司",http://www.baidu.com/link?url=PNPgFJdVYRKm7xz44t-7gYv8CCQMMhXBIhImcgyTfyS849jZUKY85jwWvdvRdq9OQYubf3cDudMSIiOCbOU1bq,"廖钦洪,重庆文理学院",,1,重庆文理学院,http://biologyt.cqwu.net/figure_8314.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652c6ca4af2609c49f2400,"中华医学会儿科分会呼吸专业学组,政协重庆市渝中区第十四届委员会,重庆市渝中区第十四届委员会",https://baike.baidu.com/item/%E5%88%98%E6%81%A9%E6%A2%85,"刘恩梅,重庆医科大学",,,重庆医科大学,https://mysk.familydoctor.com.cn/abaout/9214/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6558eba4af2609c49f31c1,第十届全国人大,https://baike.baidu.com/item/%E7%A5%9D%E5%BD%BC%E5%BE%97,"祝彼得,重庆医科大学",,,重庆医科大学,https://baike.baidu.com/item/%E7%A5%9D%E5%BD%BC%E5%BE%97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b649e4ba4af260e9188164e,郑州大学,http://www.baidu.com/link?url=ubny8rWlWUkMfF_8-ANNbfHAf2eBV3yTGq_qYFor2CQ1fRsDYhgFbX62IKjZTGpRUgaWv4jwJQRs1POhHKOayK,"王晓娜,中国科学院动物研究所",,,州大学药学,http://www5.zzu.edu.cn/yxy/info/1016/1858.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b650f52a4af2609c49f1b19,"珠海市人民医院,珠海市人民医院检验科",http://www.zhhospital.cn/index.php/wap/blk.html,"彭正科,暨南大学",,,珠海市人民医院,http://www.zhhospital.cn/index.php/wap/info/1018.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b655fada4af2609c49f33dc,珠江水产研究所水产病害与免疫研究室,http://www.prfri.ac.cn/info/1163/3102.htm,"赵飞,中国水产科学研究院珠江水产研究所",,,珠江水产研究所,http://www.prfri.ac.cn/info/1163/3102.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654a84a4af2609c49f2d51,珠江水利科学研究院,http://www.ad16999.com/html/gglt20131206_57116.html,"徐峰俊,水利部珠江水利委员会",,,珠江水利科学研究院,http://www.kjcx.ac.cn/people/show.php?itemid=2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64b88ea4af260e91881e06,"电子科学与工程学院,中国中冶管廊技术研究院技术委员会,北京尚水信息技术股份有限公司,环境保护部,上海市政总院研究院,华中科技大学,中国葛洲坝集团,华南理工大学环境与能源学院,华南理工大学,中国葛洲坝集团股份有限公司,博士生导师,浙江大学环境与资学院",http://www.water8848.com/news/201310/20/9866.html,"孔祥娟,住房和城乡建设部科技发展促进中心",,,住房和城乡建设部,http://www.water8848.com/news/201310/20/9866.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b646101a4af260a39f39e1d,"市委,宣传部,自治区党委宣传部,吴忠市委",https://baike.baidu.com/item/%E5%BC%A0%E9%94%8B/4360029,"张锋,宁夏回族自治区水产研究所",,,自治区党委宣传部,https://baike.baidu.com/item/%E5%BC%A0%E9%94%8B/4360029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6556f7a4af2609c49f312e,教育部,http://211.83.163.103:2/nv-76.html,"杨丹莉,遵义医学院",,,遵义医学院,http://211.83.163.103:2/nv-76.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b648bc2a4af260e918810d4,加拿大曼尼托巴大学医学院微生物系人类逆转录病毒实验室,http://zpxjys.zmc.edu.cn/ch/NewsShow.asp?id=164,"敖竹君,遵义医学院",,,遵义医学院,http://zpxjys.zmc.edu.cn/ch/NewsShow.asp?id=164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b644ee6a4af2607336f87de,"English|学校",http://yxy.zmc.edu.cn/zygcjys/jysjj.htm,"万南微,遵义医学院",,,遵义医学院,http://yxy.zmc.edu.cn/zygcjys/jysjj.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b645cc7a4af260a39f39cd6,"English|学校",http://yxy.zmc.edu.cn/info/10237/86702.htm,"史大斌,遵义医学院",,,遵义医学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b676ec9a4af2623f3626bf9,教育部,http://211.83.163.103:2/nv-75.html,"龚其海,遵义医学院",,1,遵义医学院,http://jchzhwj.lofter.com/post/1d29794a_71b2e51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b659abfa4af2609c49f4622,贵州省H1N1防控专家组,http://www.zmchospital.com.cn/Master/80.html,"欧阳瑶,遵义医学院",,,遵义医学院附属医院,http://www.zmchospital.com.cn/Master/80.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6708bba4af2623f3624fa3,"English|学校",http://yxy.zmc.edu.cn/info/10237/87469.htm,"付少彬,遵义医学院",,1,遵义医学院药学院,http://yxy.zmc.edu.cn/info/10237/87469.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b675beca4af2623f36266cd,"English|学校",http://www.baidu.com/link?url=GS6T_aGPhEc0dN0sg7Mg8z5cAywk7K-B9JGettOPpMF7Yuo72N84uhCh8w2RPtssIlpqcLrjVPiRqE4-1bq9S_,"姚秋丽,遵义医学院",,1,遵义医学院药学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64b411a4af260e91881cb4,"国际芸薹属植物基因组测序项目咨询小组,华中农大",http://cgzh.hzau.edu.cn/cgzh/zjjj/201109/t20110906_11209.html,"孟金陵,华中农业大学",,,作物遗传改良国家重点实验室,https://bkso.baidu.com/item/%E5%AD%9F%E9%87%91%E9%99%B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b64ad01a4af260e91881aac,作物与核技术利用研究所经济作物研究室,http://www.zaas.ac.cn/person02.cfm?userId=999&language=cn,"李付振,浙江省农业科学院",,,作物与核技术利用研究所经济作物研究室,http://www.zaas.ac.cn/person02.cfm?userId=999&show=0&language=cn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b658f0ca4af2609c49f4279,"旧版|学校,教学门户|附属医院",http://www.baidu.com/link?url=IsA1Bqw7Q5VT6HNis4inJK-AEYOcj3-_gnSKqo_q8j6d0LieophGW99tZHkjtIW_VRoB1ezAI-hlrJOaai1avq,"傅瑜,南京医科大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b653718a4af2609c49f2751,干细胞工程研究所,http://faculty.csu.edu.cn/tanyueqiu/zh_CN/index.htm,"谭跃球,中南大学",,,中南大学,http://faculty.csu.edu.cn/tanyueqiu/zh_CN/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6541d4a4af2609c49f2aa1,"|材料科学网",http://www.cqvip.com/qk/92375x/2016001/668094723.html,"王锋,中国空气动力研究与发展中心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6550cda4af2609c49f2f46,"中华医学会儿科学分会,北京协和医院普外科,中华医学会,医院,中国医学科学院-北京协和医学院研究生院,国家食品药品监督管理总局药品审评中心,北京协和医学院,首都医科大学北京地坛医院,北京大学第三医院泌尿外科,首都医科大学附属北京同仁医院党委,北京大学第一医院,北京大学第三医院,协和医院普外科,中国疾病预防控制中心,积水潭医院,北京协和医院急诊科,中日医院,北京积水潭医院,北京协和医院,北京大学",http://www.baidu.com/link?url=q_qElbm_18o9S_skLOMlXkP6K3fKEweCIr2bDd7UTXqahCUouDg11P3LpiB3AEbK4smvkc09v8hAOnk4ZTeYL_,"武留信,总后勤部卫生部",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65512ca4af2609c49f2f65,"北方民族大学数学与信息科学学院,北方民族大学",http://sxkxxy.nun.edu.cn/1186/14236.html,"赵双锁,兰州大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b653e91a4af2609c49f299f,"English|外部",http://cas.nuist.edu.cn/Teacher.aspx?T=002919,"乔云发,南京信息工程大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654b95a4af2609c49f2da6,"陕西科技大学,陕西科技大学环境科学与工程学院环境科学系",http://hj.sust.edu.cn/info/1016/1432.htm,"朱云,江西理工大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6563dda4af2609c49f352e,"中|教育局直属学校,|新闻中心",http://www.xa83zx.cn/List.asp?ID=1161,"安源,中国西安卫星测控中心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654c71a4af2609c49f2dea,北京大学医学部,http://www.liuxuehr.com/haigui/2016/0415/23719.html,"文国容,遵义医学院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65373ea4af2609c49f275d,"|学校",http://www.baidu.com/link?url=lolBU-Vsixyn-okENgVtCMXiAhIAVU5KtT3iWx69Z4DeNnDULNW2yitsB08Fv6QOll3E5ar0RdXT3HTntPSTj-aVC8B9dl6utBhK8absGY7,"彭宜,广西医科大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6570cba4af2609c49f3925,"|公司",http://3689710.71ab.com/contact.asp,"童万平,广西壮族自治区海洋研究所",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b653eeca4af2609c49f29bc,软件学院,http://faculty.dlut.edu.cn/lifengqi/zh_CN/index.htm,"沈绍信,大连理工大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654d40a4af2609c49f2e2c,"清华大学经济管理学院会计系,清华大学",http://bbs.pinggu.org/xuezhe/xuejian.html,"薛健,中南大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654dc6a4af2609c49f2e54,"中国石油天然气集团公司创新团队,中国石油天然气集团公司,中国石油化工股份有限公司油藏综合地球物理研究中心,中国石油大学（北京）资源与信息学院,油气资源与探测国家重点实验室,石油大学,中国石油大学（北京）复杂油气藏勘探开发教育部工程中心,中国石油天然气集团,英国地质调查局,中国石油大学,中国石油天然气集团公司物探重点实验室",http://www.baidu.com/link?url=gO7UsA_Q5oAGHPW8WiI5DsWsYLeOdrTxpWV1tbd0zwhmwTw6vWMQwqyk3p7yOdO-,"佟文琪,吉林大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b657403a4af2609c49f3a19,"国家科技进步奖评审委员会,清华大学,中国工程院,国家基础科技支撑平台,中国自动化学会,清华大学自动化系",https://baike.baidu.com/item/%E5%90%B4%E6%BE%84/7300,"吴澄,苏州大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b657ad9a4af2609c49f3c3b,"中国中材集团有限公司,中材集团,中国中材国际工程股份有限公司,中材国际工程股份有限公司",http://www.sinoma-js.cn/cn/Aboutus.asp?id=3,"顾淦身,国家建筑材料工业局苏州混凝土水泥制品研究院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b653f88a4af2609c49f29ef,"海南大学,油棕产业发展课题组",http://www.catas.cn/zt/zjk/contents/1146/666.html,"李志阳,中国热带农业科学院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b654ee0a4af2609c49f2eac,"|中公荣誉|社会",http://www.baidu.com/link?url=BldB_BjD5KD833NLMEsbYKhMxscvEyrlho5m0DOXg3I_FUf4jwW0gol1pkwJhWT0vwt_hxjnUh4hlUsGQKM71q,"喻平,浙江大学宁波理工学院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b653fb6a4af2609c49f29fe,"|研究队",http://www.licp.cas.cn/rcjy/zgjgwry/yj/,"王利涛,中国科学院兰州化学物理研究所",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b651650a4af2609c49f1d37,"|宣传部",https://www.zju.edu.cn/,"Md·Jahidul Islam Shohag,浙江大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652b4da4af2609c49f23ab,沈阳军区科委会肾病专业委员会,http://zhukun.u.yynet.cn/,"朱_,中国人民解放军第二军医大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652b69a4af2609c49f23b4,武警浙江总队嘉兴医院骨科,http://www.xiyacolor.com/guide/docshow/59.html,"徐阿炳,浙江大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6589aba4af2609c49f40d1,"|材料科学网",http://www.baidu.com/link?url=fudeG-gaAmSqr5f_37oVUUvEXc1ffJTvIlW7WCy6Xukw0JtXe312S3hl-s92AJNsjkbdTnCZ4gM_zDNd6zpW4_,"勇珩,北京应用物理与计算数学研究所",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652bada4af2609c49f23c9,"|网站",http://www.escn.com.cn/news/show-425820.html,"刘纯,中国电力科学研究院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652c08a4af2609c49f23e6,"中药学院实验中心,中药学院",http://www.baidu.com/link?url=asAhSXha6RHOY1cWmoaU03ureqgWAGfV-mj7v2zXn7j6fTYE2B5WpX8ju8mSqjd_,"曾宇,广东药学院",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b652c54a4af2609c49f23f9,"编委会|编辑部",http://www.baidu.com/link?url=Ft6yYO3lQ4RlOvRyKa7dhVQL2b1u-X-46R1CYEdtcPC0O6X7zhhzxHtByWQz8ZKV1uRwl86wf1EspVnA-lIjgVd-cGBSAoSM48VAAJaBZu7,"巴启先,东北大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
